Variable name:,fake_df_mpi
Variable type:,real(8),  0,(e25.17e3)
Variable rank:,  2
Variable dims:,      1008,         7





 0.33892071495300002E+000, 0.10000000000000000E+001, 0.18778776381035509E+001, 0.10738298287731154E+001, 0.10000000000000000E+001, 0.42512391148230305E+000, 0.81118519840217540E+000
 0.31422817885999998E+000, 0.10000000000000000E+001, 0.39518471316129550E+000, 0.26539085797909695E+000, 0.10000000000000000E+001, 0.29393056558206747E+001, 0.13590493692827847E+001
 0.66878864200099997E+000, 0.00000000000000000E+000, 0.00000000000000000E+000, 0.35433148799933206E+000, 0.00000000000000000E+000, 0.00000000000000000E+000, 0.32800073961067633E+000
 0.53015350863999999E+000, 0.10000000000000000E+001, 0.63193339944296378E+000, 0.52684196140182893E+000, 0.10000000000000000E+001, 0.89540693532301816E+001, 0.27504165620493675E+001
 0.18063566084499999E+000, 0.10000000000000000E+001, 0.79416221386826358E+000, 0.39722391319126671E+000, 0.10000000000000000E+001, 0.15397802113717418E+001, 0.96307168432818835E+000
 0.36952411491199999E+000, 0.10000000000000000E+001, 0.11636561986817995E+001, 0.87953078905797732E+000, 0.10000000000000000E+001, 0.95797862253035238E+001, 0.29264400339573369E+001
 0.38621327900600000E+000, 0.10000000000000000E+001, 0.94389212434315239E+000, 0.61052871667990016E+000, 0.10000000000000000E+001, 0.86614208895089850E+000, 0.79732486923655177E+000
 0.40067826108999999E+000, 0.10000000000000000E+001, 0.77996032379178593E+000, 0.50697621187828412E+000, 0.10000000000000000E+001, 0.43019284370808469E+000, 0.57243293361504888E+000
 0.75343848002299996E+000, 0.10000000000000000E+001, 0.59517484974240242E+000, 0.62555402339898836E+000, 0.10000000000000000E+001, 0.14986673791101891E+002, 0.37460266108468065E+001
 0.68312111970000000E+000, 0.10000000000000000E+001, 0.23251456066654765E+001, 0.14852898365417997E+001, 0.10000000000000000E+001, 0.68284771504436637E+000, 0.10524580257305300E+001
 0.20440823486900001E+000, 0.10000000000000000E+001, 0.22641478049694683E+000, 0.11966597841312798E+000, 0.10000000000000000E+001, 0.32273866565837332E+001, 0.13980611719092417E+001
 0.32618964315999997E-001, 0.10000000000000000E+001, 0.25094848851559908E+001, 0.13047750281430950E+001, 0.00000000000000000E+000, 0.00000000000000000E+000, 0.77766160257138250E+000
 0.88275117173700002E+000, 0.10000000000000000E+001, 0.20271983670751519E+001, 0.15127385851789166E+001, 0.10000000000000000E+001, 0.38243531331386764E+001, 0.19128989082010590E+001
 0.89409074236300001E+000, 0.10000000000000000E+001, 0.21068947222685424E+001, 0.16766133987316856E+001, 0.00000000000000000E+000, 0.00000000000000000E+000, 0.92008831274442127E+000
 0.45712588041600000E+000, 0.00000000000000000E+000, 0.00000000000000000E+000, 0.21958341834513750E+000, 0.10000000000000000E+001, 0.14861360007355653E+001, 0.87881070922558824E+000
 0.70472004550900003E+000, 0.10000000000000000E+001, 0.17553487619518828E+001, 0.12723441104575421E+001, 0.00000000000000000E+000, 0.00000000000000000E+000, 0.76454770498569169E+000
 0.45132757154000003E+000, 0.10000000000000000E+001, 0.69607895593101965E+000, 0.58647158224223173E+000, 0.10000000000000000E+001, 0.89872418389165010E+000, 0.80030168810208180E+000
 0.35784123294100001E+000, 0.10000000000000000E+001, 0.52096782555131560E+000, 0.35111858392629725E+000, 0.10000000000000000E+001, 0.41975675599247912E+001, 0.17160599589741556E+001
 0.39403221490899998E+000, 0.10000000000000000E+001, 0.31362196589330549E+001, 0.22455727428089620E+001, 0.00000000000000000E+000, 0.00000000000000000E+000, 0.11176904377817929E+001
 0.63307669976900005E+000, 0.10000000000000000E+001, 0.58177269532557552E+000, 0.52828694325836778E+000, 0.10000000000000000E+001, 0.17747448511785893E+001, 0.10873511584382349E+001
 0.83063289969400000E+000, 0.10000000000000000E+001, 0.18441023761621915E+001, 0.16918555755327589E+001, 0.00000000000000000E+000, 0.00000000000000000E+000, 0.92562952543682586E+000
 0.41637503928100000E+000, 0.10000000000000000E+001, 0.93473814566211988E+000, 0.69025460944308792E+000, 0.10000000000000000E+001, 0.58443422739324480E+000, 0.71865899849676085E+000
 0.55536335973200002E+000, 0.10000000000000000E+001, 0.66177896468073960E+000, 0.55523721718795127E+000, 0.10000000000000000E+001, 0.95044299119753295E+000, 0.80775713824735229E+000
 0.67471889740000002E+000, 0.10000000000000000E+001, 0.38792182382907865E+001, 0.27607274706279377E+001, 0.00000000000000000E+000, 0.00000000000000000E+000, 0.12807086870809856E+001
 0.93216329279099996E+000, 0.10000000000000000E+001, 0.22742049776219397E+000, 0.49974560310040050E+000, 0.10000000000000000E+001, 0.53136914257285672E+000, 0.61401760531668526E+000
 0.27816726773099998E+000, 0.10000000000000000E+001, 0.19023478045153177E+001, 0.10341199148265443E+001, 0.10000000000000000E+001, 0.10769505269488626E+001, 0.10289283781715255E+001
 0.82251229793199998E+000, 0.10000000000000000E+001, 0.69351516773962085E+000, 0.68586015800344424E+000, 0.10000000000000000E+001, 0.43546147017149579E+001, 0.18377375694277691E+001
 0.13281927254699999E+000, 0.10000000000000000E+001, 0.24632764510687157E+001, 0.16687956414426754E+001, 0.00000000000000000E+000, 0.00000000000000000E+000, 0.91718539578307401E+000
 0.77983208890500000E+000, 0.10000000000000000E+001, 0.69217769955791919E+001, 0.46384016700941819E+001, 0.00000000000000000E+000, 0.00000000000000000E+000, 0.17941717733056315E+001
 0.98120788578399998E+000, 0.10000000000000000E+001, 0.23106131289430283E+001, 0.18336811075830133E+001, 0.10000000000000000E+001, 0.34204349811316405E+002, 0.61926991071774609E+001
 0.46363527480000000E+000, 0.10000000000000000E+001, 0.45462575485296158E+000, 0.37271303817693802E+000, 0.10000000000000000E+001, 0.57829690052053007E+000, 0.57686489862290624E+000
 0.54994176618099999E+000, 0.10000000000000000E+001, 0.90025990519037880E+000, 0.65028322401170169E+000, 0.10000000000000000E+001, 0.23716368127052325E+001, 0.13095875398287742E+001
 0.22747937794100001E+000, 0.10000000000000000E+001, 0.26000322716480267E+000, 0.14715676013455486E+000, 0.10000000000000000E+001, 0.36745040214923597E+000, 0.35813346206743252E+000
 0.45081265958700001E+000, 0.10000000000000000E+001, 0.32508151212786665E+001, 0.18554502541363898E+001, 0.10000000000000000E+001, 0.17450457235248777E+001, 0.14825499867900924E+001
 0.98319368134600005E+000, 0.10000000000000000E+001, 0.55785703104279283E+000, 0.70514519176005086E+000, 0.10000000000000000E+001, 0.32667376311311940E+001, 0.15721811511725226E+001
 0.93044025475799996E+000, 0.10000000000000000E+001, 0.19680391568057378E+001, 0.17424337584699556E+001, 0.10000000000000000E+001, 0.44049002693789729E+001, 0.20966808929526257E+001
 0.11532078005500000E+000, 0.10000000000000000E+001, 0.96246393377414985E+000, 0.44916046097591611E+000, 0.10000000000000000E+001, 0.45756013890878533E+001, 0.18325492417586027E+001
 0.25102649320600001E+000, 0.10000000000000000E+001, 0.34608749673709427E+000, 0.20123187757500827E+000, 0.10000000000000000E+001, 0.86721808950583279E+000, 0.62636821583586211E+000
 0.11267846633900000E+000, 0.10000000000000000E+001, 0.56171866491057942E+000, 0.24526854293917194E+000, 0.10000000000000000E+001, 0.12122022221447146E+001, 0.78568059780439770E+000
 0.82514964560399995E+000, 0.10000000000000000E+001, 0.29786307427448513E+001, 0.21052895801452367E+001, 0.10000000000000000E+001, 0.20130300729114761E+001, 0.16208867656595403E+001
 0.75112839654300001E+000, 0.00000000000000000E+000, 0.00000000000000000E+000, 0.37826695492861850E+000, 0.10000000000000000E+001, 0.10928152905114492E+001, 0.79257572185430458E+000
 0.90249655747299995E+000, 0.10000000000000000E+001, 0.65420822374017495E+000, 0.73551885773632741E+000, 0.10000000000000000E+001, 0.52474017330348455E+000, 0.71344257049318771E+000
 0.34673983409400000E+000, 0.10000000000000000E+001, 0.61242390171668459E+000, 0.39176606216280763E+000, 0.10000000000000000E+001, 0.35311244181525336E+000, 0.48067678303523970E+000
 0.31254257603699998E+000, 0.10000000000000000E+001, 0.16501073802318351E+001, 0.91827889624832393E+000, 0.10000000000000000E+001, 0.48897148280996863E+001, 0.20160415224019936E+001
 0.28333520626600001E+000, 0.10000000000000000E+001, 0.26699795141489684E+001, 0.14492201385457566E+001, 0.10000000000000000E+001, 0.53164332323696517E+000, 0.98902995595046517E+000
 0.44953438442900001E+000, 0.10000000000000000E+001, 0.24480388073490507E+001, 0.14992283027983220E+001, 0.00000000000000000E+000, 0.00000000000000000E+000, 0.85366779030398732E+000
 0.17630802067500001E+000, 0.10000000000000000E+001, 0.29369409135222763E+000, 0.13798117893549994E+000, 0.10000000000000000E+001, 0.31924531824826454E+001, 0.13935338037318277E+001
 0.13391373675900001E+000, 0.10000000000000000E+001, 0.19212255553395392E+001, 0.10507324862582264E+001, 0.00000000000000000E+000, 0.00000000000000000E+000, 0.67215006104531005E+000
 0.50365859840399996E+000, 0.10000000000000000E+001, 0.12765094466198672E+001, 0.91318416500679389E+000, 0.10000000000000000E+001, 0.23081983737030689E+001, 0.13692736640404934E+001
 0.13407327790400000E+000, 0.10000000000000000E+001, 0.65952890724265991E+001, 0.40379907897164262E+001, 0.10000000000000000E+001, 0.21754692171614607E+002, 0.50871214950820267E+001
 0.17416468072399999E+000, 0.10000000000000000E+001, 0.43302081173356638E+000, 0.20519724010518653E+000, 0.10000000000000000E+001, 0.11523798956406659E+001, 0.74616226096572325E+000
 0.20600483189200000E+000, 0.10000000000000000E+001, 0.12128371024560221E+001, 0.93632495769351864E+000, 0.00000000000000000E+000, 0.00000000000000000E+000, 0.62199004547267556E+000
 0.56773302993600006E+000, 0.10000000000000000E+001, 0.22404522194302179E+001, 0.14538497241339625E+001, 0.10000000000000000E+001, 0.59376143488836659E+001, 0.23556744856192697E+001
 0.59015221461000000E+000, 0.00000000000000000E+000, 0.00000000000000000E+000, 0.29077520296936571E+000, 0.10000000000000000E+001, 0.38238698307070935E+001, 0.16061956564306032E+001
 0.12519357327299999E+000, 0.10000000000000000E+001, 0.41098169331918666E+000, 0.16943974554942343E+000, 0.10000000000000000E+001, 0.14725536787289006E+001, 0.85472701968820286E+000
 0.86823609823600001E+000, 0.10000000000000000E+001, 0.81281155142002437E+000, 0.79995946679136143E+000, 0.10000000000000000E+001, 0.12892694753829035E+001, 0.10192979011894383E+001
 0.35135367597700001E+000, 0.10000000000000000E+001, 0.22910285671946675E+001, 0.14757499718514837E+001, 0.10000000000000000E+001, 0.40389194151011711E+001, 0.19539155361469671E+001
 0.40651995097100002E+000, 0.10000000000000000E+001, 0.10391870292253764E+001, 0.91099700333391886E+000, 0.00000000000000000E+000, 0.00000000000000000E+000, 0.61059145669940684E+000
 0.71073445940999999E-001, 0.10000000000000000E+001, 0.22200450370948359E+001, 0.15009165628435943E+001, 0.00000000000000000E+000, 0.00000000000000000E+000, 0.85436167408411623E+000
 0.62262885234700005E+000, 0.10000000000000000E+001, 0.18626821182211439E+001, 0.12209608289103950E+001, 0.10000000000000000E+001, 0.46211880011564671E+000, 0.88146163516713583E+000
 0.70351059765000001E+000, 0.10000000000000000E+001, 0.24598682703949104E+000, 0.38702508022990445E+000, 0.10000000000000000E+001, 0.84912353562685283E+000, 0.69928668534938898E+000
